Group,Question,Chi-Square,Chi p-value,JS Divergence,Spearman Correlation,Spearman p-value
Christian_Protestant_Asian,F3B_UN,1.186831,0.999625,16.022748,0.810261,0.000000
Christian_Protestant_Asian,F3B_USA,2.994793,0.981546,16.434384,0.810261,0.000000
Christian_Protestant_Asian,F3_CHINA,2.032447,0.996085,16.602482,0.810261,0.000000
Christian_Protestant_Asian,F3_Deutschland,0.976603,0.999846,15.903988,0.810261,0.000000
Christian_Protestant_Asian,F3_EU,0.532873,0.999991,15.862983,0.810261,0.000000
Christian_Protestant_Asian,F3_NATO,1.534606,0.998823,16.223936,0.810261,0.000000
Christian_Protestant_Asian,F3_Russland,15.691941,0.108797,15.892383,0.810261,0.000000
Christian_Protestant_Asian,F3_USA,1.863817,0.997281,16.456862,0.810261,0.000000
Christian_Protestant_Asian,F3_Ukraine,2.319404,0.993254,16.207487,0.810261,0.000000
Christian_Protestant_Asian,F5A10_1,1.803153,0.997638,16.326289,0.810261,0.000000
Christian_Protestant_Asian,F5A11_1,2.134846,0.995198,16.370882,0.810261,0.000000
Christian_Protestant_Asian,F5A12_1,0.673096,0.999973,15.955457,0.810261,0.000000
Christian_Protestant_Asian,F5A13_1,0.786606,0.999943,16.125828,0.810261,0.000000
Christian_Protestant_Asian,F5A14_1,1.209184,0.999592,16.172852,0.810261,0.000000
Christian_Protestant_Asian,F5A15_1,0.836000,0.999925,15.808327,0.810261,0.000000
Christian_Protestant_Asian,F5A16_1,1.019640,0.999812,16.094499,0.810261,0.000000
Christian_Protestant_Asian,F5A1_1,5.985911,0.816446,16.822245,0.810261,0.000000
Christian_Protestant_Asian,F5A2_1,1.098837,0.999735,16.327327,0.810261,0.000000
Christian_Protestant_Asian,F5A3_1,0.680009,0.999971,15.901017,0.810261,0.000000
Christian_Protestant_Asian,F5A4_1,0.533320,0.999991,15.928994,0.810261,0.000000
Christian_Protestant_Asian,F5A5_1,1.662375,0.998334,16.333644,0.810261,0.000000
Christian_Protestant_Asian,F5A6_1,1.483396,0.998986,16.123441,0.810261,0.000000
Christian_Protestant_Asian,F5A7_1,1.168965,0.999650,16.145034,0.810261,0.000000
Christian_Protestant_Asian,F5A8_1,0.669418,0.999973,15.920114,0.810261,0.000000
Christian_Protestant_Asian,F5A9_1,2.858087,0.984569,16.804423,0.810261,0.000000
Christian_Protestant_Asian,F5aA1_1,2.280910,0.993699,16.226823,0.810261,0.000000
Christian_Protestant_Asian,F5aA2_1,2.303924,0.993436,16.154541,0.810261,0.000000
Christian_Protestant_Asian,F5aA3_1,3.505557,0.966909,16.586437,0.810261,0.000000
Christian_Protestant_Asian,F5bA1_1,0.820665,0.999931,15.824508,0.810261,0.000000
Christian_Protestant_Asian,F5bA2_1,1.674286,0.998282,16.347455,0.810261,0.000000
Christian_Protestant_Asian,F5bA3_1,1.681357,0.998251,16.439178,0.810261,0.000000
Christian_Protestant_Asian,F5bA4_1,10.801692,0.373175,17.195160,0.810261,0.000000
Christian_Protestant_Asian,F5bA5_1,3.984207,0.948057,16.542003,0.810261,0.000000
Christian_Protestant_Asian,F5bA6_1,2.263213,0.993896,16.083183,0.810261,0.000000
Christian_Protestant_Asian,F5cA1_1,2.164553,0.994916,15.959241,0.810261,0.000000
Christian_Protestant_Asian,F5cA2_1,1.345379,0.999342,16.121041,0.810261,0.000000
Christian_Protestant_Asian,F6a_DemPartyA1,6.651454,0.757889,16.995617,0.810261,0.000000
Christian_Protestant_Asian,F6a_RepPartyA1,5.549760,0.851567,17.113250,0.810261,0.000000
Christian_Protestant_Asian,F6mA1_1,1.189770,0.999620,16.045668,0.810261,0.000000
Christian_Protestant_Asian,F7d,11.892857,0.292291,17.385578,0.810261,0.000000
Christian_Protestant_Asian,F7e,4.308824,0.932342,17.055222,0.810261,0.000000
Christian_Protestant_Asian,F7f,3.402439,0.970308,16.948787,0.810261,0.000000
Christian_Protestant_Asian,F7g,1.192695,0.999616,16.073421,0.810261,0.000000
Christian_Protestant_Asian,F7h,3.234953,0.975342,16.713897,0.810261,0.000000
Christian_Protestant_Asian,F7lA1,0.000000,1.000000,15.214275,0.810261,0.000000
Christian_Protestant_Asian,F7mA1,1175999999.445200,0.000000,15.803076,0.810261,0.000000
Christian_Protestant_Asian,F7n,9999999999.000000,0.000000,17.675253,0.810261,0.000000
Christian_Protestant_Asian,einkommen,1.632208,0.998461,16.272312,0.810261,0.000000
Christian_Protestant_Hawaiian,F1A10_1,1.695724,0.998185,16.150058,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A11_1,0.987105,0.999838,15.819442,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A12_1,0.913023,0.999887,15.956197,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A13_1,0.943695,0.999868,15.619722,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A14_1,0.437629,0.999997,15.665546,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A15_1,0.564841,0.999988,15.814125,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A16_1,0.469240,0.999995,15.825521,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A17_1,1.469061,0.999028,16.483740,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A19_1,1.087627,0.999747,15.828529,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A1_1,1.591171,0.998622,16.123019,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A2_1,1.387739,0.999244,15.970445,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A3_1,1.103649,0.999730,16.002106,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A4_1,1.125314,0.999705,15.847427,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A5_1,1.060093,0.999775,16.172014,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A6_1,0.780339,0.999945,16.014399,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A7_1,0.605374,0.999984,15.928506,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A8_1,1.077188,0.999758,16.140127,0.797372,0.000000
Christian_Protestant_Hawaiian,F1A9_1,0.899619,0.999894,16.030313,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A1,1.792393,0.997698,15.917040,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A10,0.596960,0.999985,15.605804,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A11,1.241543,0.999540,15.951378,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A12,2.008222,0.996277,16.427473,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A14,1.300171,0.999435,16.424727,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A2,3.006953,0.981260,16.472519,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A3,1.744662,0.997949,16.387882,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A4,2.006470,0.996290,16.253617,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A5,0.997317,0.999830,16.235592,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A6,1.021992,0.999810,16.232908,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A7,0.958358,0.999858,16.238090,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A8,0.708602,0.999965,15.877940,0.797372,0.000000
Christian_Protestant_Hawaiian,F2A9,1.713179,0.998103,16.318481,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A10_1,2.092045,0.995585,16.115193,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A11_1,1.112442,0.999720,15.983613,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A12_1,2.491028,0.991006,16.231795,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A13_1,1.018292,0.999813,16.090648,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A14_1,0.692399,0.999969,15.944471,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A15_1,1.049256,0.999785,16.048918,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A16_1,1.587865,0.998635,16.319392,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A17_1,2.961185,0.982323,16.649023,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A18_1,2.617913,0.989044,16.472397,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A19_1,2.520821,0.990569,16.246158,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A1_1,2.743085,0.986841,16.290908,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A20_1,0.711777,0.999965,15.893460,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A21_1,0.635547,0.999979,15.802985,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A22_1,3.255326,0.974761,16.042989,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A23_1,1.037875,0.999796,15.928771,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A24_1,1.983238,0.996467,16.141723,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A25_1,1.574664,0.998683,16.308287,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A26_1,2.309278,0.993373,16.751824,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A27_1,1.541063,0.998802,16.493070,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A28_1,1.227996,0.999562,15.927770,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A29_1,1.605236,0.998569,15.897283,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A2_1,1.580319,0.998663,16.318165,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A30_1,1.707506,0.998130,16.008570,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A31_1,3.178084,0.976917,16.159500,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A32_1,1.303893,0.999427,16.003993,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A33_1,0.875407,0.999907,16.175511,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A34_1,0.944826,0.999867,16.143823,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A35_1,0.993789,0.999833,16.269122,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A36_1,0.708526,0.999965,15.786993,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A3_1,2.427352,0.991893,16.371913,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A4_1,1.638987,0.998433,16.190079,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A5_1,6.370738,0.783213,17.071680,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A6_1,4.329542,0.931259,16.920059,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A7_1,1.936365,0.996805,16.002746,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A8_1,1.641405,0.998423,16.075300,0.797372,0.000000
Christian_Protestant_Hawaiian,F3A9_1,1.928616,0.996859,16.276389,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B1,9.031250,0.529140,17.315441,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B2,4.631579,0.914393,17.085526,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B3,1.378328,0.999267,13.816098,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B_Deutschland,0.564784,0.999988,15.645027,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B_Hamas,1.470115,0.999025,16.001552,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B_Iran,1.282020,0.999469,16.070530,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B_Israel,1.174872,0.999641,16.215068,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B_Katar,0.699753,0.999967,15.742239,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B_UN,1.084012,0.999751,15.808752,0.797372,0.000000
Christian_Protestant_Hawaiian,F3B_USA,1.011644,0.999818,16.174034,0.797372,0.000000
Christian_Protestant_Hawaiian,F3_CHINA,1.557693,0.998744,16.089792,0.797372,0.000000
Christian_Protestant_Hawaiian,F3_Deutschland,0.754099,0.999954,15.793968,0.797372,0.000000
Christian_Protestant_Hawaiian,F3_EU,0.944868,0.999867,15.818777,0.797372,0.000000
Christian_Protestant_Hawaiian,F3_NATO,1.927403,0.996867,16.093252,0.797372,0.000000
Christian_Protestant_Hawaiian,F3_Russland,2.013109,0.996239,15.891134,0.797372,0.000000
Christian_Protestant_Hawaiian,F3_USA,1.003575,0.999825,16.123539,0.797372,0.000000
Christian_Protestant_Hawaiian,F3_Ukraine,0.915272,0.999886,16.153894,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A10_1,2.494968,0.990949,16.525659,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A11_1,1.923638,0.996893,16.287083,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A12_1,0.517375,0.999992,15.915757,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A13_1,2.956427,0.982431,16.441905,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A14_1,1.503097,0.998926,16.165791,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A15_1,0.497119,0.999994,15.897731,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A16_1,2.214118,0.994420,16.729009,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A1_1,3.222685,0.975687,16.541591,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A2_1,1.651034,0.998383,16.564227,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A3_1,1.498376,0.998940,16.281626,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A4_1,1.400566,0.999213,16.171451,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A5_1,2.572506,0.989776,16.269920,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A6_1,2.477913,0.991194,16.370411,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A7_1,0.872825,0.999908,15.888203,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A8_1,1.293586,0.999447,16.248698,0.797372,0.000000
Christian_Protestant_Hawaiian,F5A9_1,1.881608,0.997170,16.180944,0.797372,0.000000
Christian_Protestant_Hawaiian,F5aA1_1,2.384846,0.992450,16.365081,0.797372,0.000000
Christian_Protestant_Hawaiian,F5aA2_1,1.649031,0.998391,16.121279,0.797372,0.000000
Christian_Protestant_Hawaiian,F5aA3_1,2.303939,0.993435,16.647122,0.797372,0.000000
Christian_Protestant_Hawaiian,F5bA1_1,1.683224,0.998242,15.929985,0.797372,0.000000
Christian_Protestant_Hawaiian,F5bA2_1,2.458219,0.991471,16.235523,0.797372,0.000000
Christian_Protestant_Hawaiian,F5bA3_1,0.597674,0.999985,15.860906,0.797372,0.000000
Christian_Protestant_Hawaiian,F5bA4_1,5.308136,0.869667,16.609826,0.797372,0.000000
Christian_Protestant_Hawaiian,F5bA5_1,2.258839,0.993944,16.345933,0.797372,0.000000
Christian_Protestant_Hawaiian,F5bA6_1,2.662124,0.988297,16.745782,0.797372,0.000000
Christian_Protestant_Hawaiian,F5cA1_1,1.524792,0.998856,15.921577,0.797372,0.000000
Christian_Protestant_Hawaiian,F5cA2_1,1.607962,0.998558,16.352938,0.797372,0.000000
Christian_Protestant_Hawaiian,F6a_DemPartyA1,2.090543,0.995598,16.497214,0.797372,0.000000
Christian_Protestant_Hawaiian,F6a_RepPartyA1,2.522865,0.990538,16.738059,0.797372,0.000000
Christian_Protestant_Hawaiian,F6mA1_1,0.760798,0.999952,15.942768,0.797372,0.000000
Christian_Protestant_Hawaiian,F7d,0.052574,1.000000,15.313090,0.797372,0.000000
Christian_Protestant_Hawaiian,F7e,0.696698,0.999968,15.298599,0.797372,0.000000
Christian_Protestant_Hawaiian,F7f,0.405660,0.999998,15.270430,0.797372,0.000000
Christian_Protestant_Hawaiian,F7g,2.158601,0.994974,16.413588,0.797372,0.000000
Christian_Protestant_Hawaiian,F7h,0.980365,0.999843,16.187372,0.797372,0.000000
Christian_Protestant_Hawaiian,F7lA1,0.000000,1.000000,15.214275,0.797372,0.000000
Christian_Protestant_Hawaiian,F7mA1,2807999999.117208,0.000000,16.977845,0.797372,0.000000
Christian_Protestant_Hawaiian,F7n,0.000000,1.000000,15.214275,0.797372,0.000000
Christian_Protestant_Hawaiian,einkommen,0.395394,0.999998,15.545263,0.797372,0.000000
Orthodox_Christian_Hawaiian,F1A10_1,1.707360,0.998131,16.269795,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A11_1,4000000.443649,0.000000,15.395168,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A12_1,0.419756,0.999997,15.807650,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A13_1,0.972062,0.999849,15.674081,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A14_1,2.250439,0.994035,15.793857,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A15_1,1.415378,0.999176,15.824051,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A16_1,1.608469,0.998556,16.060092,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A17_1,1.365647,0.999296,16.058591,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A19_1,1.038416,0.999795,15.825110,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A1_1,0.954047,0.999861,16.217898,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A2_1,0.577166,0.999987,15.641391,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A3_1,0.678375,0.999972,15.887222,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A4_1,1.655748,0.998363,15.889646,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A5_1,10.153962,0.427091,16.393399,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A6_1,0.629729,0.999980,16.013232,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A7_1,0.570531,0.999988,15.603654,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A8_1,0.684870,0.999970,15.618076,0.763645,0.000000
Orthodox_Christian_Hawaiian,F1A9_1,1.120067,0.999711,15.999162,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A1,1.796974,0.997673,15.814131,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A10,0.331969,0.999999,15.502902,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A11,1.485603,0.998979,16.478465,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A12,0.741177,0.999957,15.790513,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A14,0.827039,0.999928,15.652113,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A2,1.387489,0.999245,16.226071,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A3,1.478314,0.999001,16.323403,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A4,1.063412,0.999772,15.996467,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A5,1.407393,0.999196,16.238086,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A6,0.696673,0.999968,15.659203,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A7,0.952653,0.999862,16.234393,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A8,0.808383,0.999936,15.885268,0.763645,0.000000
Orthodox_Christian_Hawaiian,F2A9,0.728338,0.999961,15.568878,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A10_1,0.754998,0.999953,15.938632,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A11_1,4.787736,0.904899,16.621296,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A12_1,2.497387,0.990914,16.314056,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A13_1,1.249849,0.999526,15.939684,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A14_1,0.829805,0.999927,15.862388,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A15_1,0.799069,0.999939,15.948925,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A16_1,2.857668,0.984578,16.057325,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A17_1,1.965752,0.996596,16.000450,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A18_1,2.013771,0.996234,16.569379,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A19_1,2.237255,0.994177,16.248479,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A1_1,3.891684,0.952101,16.406172,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A20_1,0.792543,0.999941,15.944319,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A21_1,0.958814,0.999858,15.897491,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A22_1,2.279206,0.993718,16.124948,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A23_1,0.549236,0.999990,15.458144,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A24_1,1.690846,0.998208,16.427333,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A25_1,1.675768,0.998275,16.417004,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A26_1,2.556213,0.990031,16.805856,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A27_1,2.735928,0.986974,16.738979,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A28_1,1.885078,0.997147,16.029285,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A29_1,0.509083,0.999993,15.161319,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A2_1,1.257767,0.999513,16.357331,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A30_1,1.000559,0.999827,15.807398,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A31_1,1.366104,0.999295,16.071692,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A32_1,0.962289,0.999856,15.658120,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A33_1,1.262484,0.999504,16.247051,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A34_1,1.134573,0.999694,16.122761,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A35_1,1.146429,0.999679,16.352015,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A36_1,0.754334,0.999953,15.816545,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A3_1,1.798752,0.997663,16.054720,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A4_1,1.834709,0.997457,16.308297,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A5_1,3.256966,0.974714,16.611525,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A6_1,8.238994,0.605505,17.289035,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A7_1,0.856483,0.999916,15.672376,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A8_1,1.109435,0.999723,16.022981,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3A9_1,2.154661,0.995011,16.096480,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B1,6.822343,0.742104,16.799738,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B2,4.564815,0.918293,17.079521,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B3,0.956138,0.999860,9.019726,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B_Deutschland,0.884996,0.999902,15.551806,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B_Hamas,1.708341,0.998126,16.338353,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B_Iran,2.440019,0.991721,16.386622,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B_Israel,0.831462,0.999927,15.997886,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B_Katar,2.991472,0.981624,15.922438,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B_UN,0.858596,0.999915,15.757200,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3B_USA,0.826578,0.999929,15.834005,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3_CHINA,1.374626,0.999276,16.006979,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3_Deutschland,0.831163,0.999927,15.688945,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3_EU,0.687411,0.999970,15.667196,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3_NATO,1.322622,0.999390,15.936278,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3_Russland,0.782714,0.999945,15.927147,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3_USA,0.786777,0.999943,15.991664,0.763645,0.000000
Orthodox_Christian_Hawaiian,F3_Ukraine,0.969349,0.999851,15.937798,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A10_1,1.420829,0.999161,16.471413,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A11_1,0.791451,0.999942,16.138098,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A12_1,0.530139,0.999991,15.919407,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A13_1,0.956781,0.999860,16.242895,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A14_1,0.652085,0.999977,15.981904,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A15_1,0.618270,0.999982,15.982131,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A16_1,0.844250,0.999921,16.153209,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A1_1,5.375000,0.864762,17.144588,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A2_1,0.779571,0.999946,16.059423,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A3_1,1.320739,0.999394,16.310546,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A4_1,0.635124,0.999979,15.521413,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A5_1,2.722905,0.987214,16.365889,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A6_1,1.987734,0.996433,16.188667,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A7_1,0.422211,0.999997,15.819421,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A8_1,1.926059,0.996876,16.234604,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5A9_1,2.790713,0.985929,16.408351,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5aA1_1,1.961218,0.996629,16.333618,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5aA2_1,1.103720,0.999730,16.152238,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5aA3_1,1.117501,0.999714,16.174683,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5bA1_1,1.977513,0.996510,15.895114,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5bA2_1,10.627872,0.387235,16.610403,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5bA3_1,1.825623,0.997510,16.147326,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5bA4_1,3.307589,0.973231,16.934232,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5bA5_1,1.987885,0.996432,15.904149,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5bA6_1,3.002034,0.981376,15.952838,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5cA1_1,1.660719,0.998341,15.864174,0.763645,0.000000
Orthodox_Christian_Hawaiian,F5cA2_1,3.136982,0.978014,16.378281,0.763645,0.000000
Orthodox_Christian_Hawaiian,F6a_DemPartyA1,1.427148,0.999145,16.368159,0.763645,0.000000
Orthodox_Christian_Hawaiian,F6a_RepPartyA1,1.813019,0.997583,16.470142,0.763645,0.000000
Orthodox_Christian_Hawaiian,F6mA1_1,0.886240,0.999901,15.842730,0.763645,0.000000
Orthodox_Christian_Hawaiian,F7d,0.062500,1.000000,15.330782,0.763645,0.000000
Orthodox_Christian_Hawaiian,F7e,0.000110,1.000000,15.214301,0.763645,0.000000
Orthodox_Christian_Hawaiian,F7f,0.117890,1.000000,15.234956,0.763645,0.000000
Orthodox_Christian_Hawaiian,F7g,2.817382,0.985401,16.663890,0.763645,0.000000
Orthodox_Christian_Hawaiian,F7h,0.927106,0.999879,15.935656,0.763645,0.000000
Orthodox_Christian_Hawaiian,F7lA1,0.000000,1.000000,15.214275,0.763645,0.000000
